date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1976-05-22,Russia,Czechoslovakia,2,2,UEFA Euro qualification,Kyïv,Soviet Union,False
1976-05-22,Wales,Yugoslavia,1,1,UEFA Euro qualification,Cardiff,Wales,False
1976-05-23,Brazil,England,1,0,Friendly,Los Angeles,USA,True
1976-05-23,Cyprus,Denmark,1,5,FIFA World Cup qualification,Limassol,Cyprus,False
1976-05-23,USA,Italy,0,4,Friendly,Washington,USA,False
1976-05-26,Hungary,Russia,1,1,Friendly,Budapest,Hungary,False
1976-05-26,Poland,Ireland,0,2,Friendly,Poznań,Poland,False
1976-05-28,England,Italy,3,2,Friendly,New York,USA,True
1976-05-28,USA,Brazil,0,2,Friendly,Seattle,USA,False
1976-05-30,Malawi,Zambia,0,1,FIFA World Cup qualification,Blantyre,Malawi,False
1976-05-31,Brazil,Italy,4,1,Friendly,New Haven,USA,True
1976-05-31,USA,England,1,3,Friendly,Philadelphia,USA,False
1976-06-01,Finland,Sweden,0,2,Nordic Championship,Helsinki,Finland,False
1976-06-03,Kuwait,Malaysia,2,0,AFC Asian Cup,Teheran,Iran,True
1976-06-04,Iran,Iraq,2,0,AFC Asian Cup,Teheran,Iran,False
1976-06-04,Mexico,Brazil,0,3,Friendly,Guadalajara,Mexico,False
1976-06-05,China,Malaysia,1,1,AFC Asian Cup,Teheran,Iran,True
1976-06-05,Italy,Romania,4,2,Friendly,Milan,Italy,False
1976-06-06,Iraq,Yemen DPR,1,0,AFC Asian Cup,Teheran,Iran,True
1976-06-07,China,Kuwait,0,1,AFC Asian Cup,Teheran,Iran,True
1976-06-08,Burma,Malaysia,3,1,Indonesia Tournament,Jakarta,Indonesia,True
1976-06-08,Iran,Yemen DPR,8,0,AFC Asian Cup,Teheran,Iran,False
1976-06-09,Brazil,Paraguay,3,1,Copa Oswaldo Cruz,Rio de Janeiro,Brazil,False
1976-06-09,Uruguay,Argentina,0,3,Copa Newton,Montevideo,Uruguay,False
1976-06-10,Indonesia,Malaysia,1,2,Indonesia Tournament,Jakarta,Indonesia,False
1976-06-10,Iran,China,2,0,AFC Asian Cup,Teheran,Iran,False
1976-06-10,Iraq,Kuwait,2,3,AFC Asian Cup,Teheran,Iran,True
1976-06-12,Hungary,Austria,2,0,Friendly,Budapest,Hungary,False
1976-06-12,Indonesia,Burma,1,1,Indonesia Tournament,Jakarta,Indonesia,False
1976-06-13,China,Iraq,1,0,AFC Asian Cup,Teheran,Iran,True
1976-06-13,Finland,England,1,4,FIFA World Cup qualification,Helsinki,Finland,False
1976-06-13,Iran,Kuwait,1,0,AFC Asian Cup,Teheran,Iran,False
1976-06-16,Czechoslovakia,Netherlands,3,1,UEFA Euro,Zagreb,Yugoslavia,True
1976-06-16,Faroe Islands,Iceland,1,6,Friendly,Tórshavn,Faroe Islands,False
1976-06-16,Sweden,Norway,2,0,FIFA World Cup qualification,Solna,Sweden,False
1976-06-17,Yugoslavia,Germany,2,4,UEFA Euro,Belgrade,Yugoslavia,False
1976-06-19,Yugoslavia,Netherlands,2,3,UEFA Euro,Zagreb,Yugoslavia,False
1976-06-20,Czechoslovakia,Germany,2,2,UEFA Euro,Belgrade,Yugoslavia,True
1976-06-23,Austria,Russia,1,2,Friendly,Vienna,Austria,False
1976-06-24,Norway,Denmark,0,0,Nordic Championship,Bergen,Norway,False
1976-06-29,Réunion,Kenya,1,3,Friendly,Mahé,Seychelles,True
1976-06-30,Guatemala,Costa Rica,1,0,Friendly,Guatemala,Guatemala,False
1976-07-01,Gabon,Congo DR,1,1,Friendly,Libreville,Gabon,False
1976-07-01,Seychelles,Réunion,1,4,Friendly,Victoria,Seychelles,False
1976-07-02,Iran,Romania,2,2,Friendly,Teheran,Iran,False
1976-07-02,Mauritius,Kenya,3,4,Friendly,Mahé,Seychelles,True
1976-07-02,Réunion,Mauritius,0,2,Friendly,Saint-Pierre,Réunion,False
1976-07-03,Rwanda,Congo DR,1,6,Friendly,Libreville,Gabon,True
1976-07-03,Seychelles,Kenya,1,4,Friendly,Mahé,Seychelles,False
1976-07-04,Guyana,Suriname,2,0,FIFA World Cup qualification,Georgetown,Guyana,False
1976-07-05,Cameroon,Congo DR,2,1,Friendly,Libreville,Gabon,True
1976-07-06,Malawi,Kenya,1,0,Friendly,Blantyre,Malawi,False
1976-07-07,Burundi,Congo DR,0,1,Friendly,Libreville,Gabon,True
1976-07-07,Guatemala,El Salvador,1,0,Friendly,Guatemala,Guatemala,False
1976-07-08,Malawi,Sierra Leone,4,2,Friendly,Zomba,Malawi,False
1976-07-11,Costa Rica,Panama,3,0,FIFA World Cup qualification,San José,Costa Rica,False
1976-07-14,Finland,Iceland,1,0,Friendly,Helsinki,Finland,False
1976-07-19,Afghanistan,Pakistan,1,0,Friendly,Kabul,Afghanistan,False
1976-07-21,India,Pakistan,1,1,Friendly,Kabul,Afghanistan,True
1976-07-24,Afghanistan,India,1,1,Friendly,Kabul,Afghanistan,False
1976-07-31,Curaçao,Haiti,1,2,FIFA World Cup qualification,Oranjestad,Netherlands Antilles,True
1976-08-07,Malaysia,Korea Republic,2,1,Merdeka Tournament,Kuala Lumpur,Malaysia,False
1976-08-08,Burma,Indonesia,5,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1976-08-08,India,Japan,1,5,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1976-08-08,São Tomé and Príncipe,Congo,2,3,Friendly,São Tomé,São Tomé and Príncipe,False
1976-08-10,India,Korea Republic,0,8,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1976-08-10,Indonesia,Japan,0,6,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1976-08-11,Australia,Hong Kong,0,1,Friendly,Canberra,Australia,False
1976-08-11,Burma,Thailand,1,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1976-08-11,El Salvador,Panama,4,1,FIFA World Cup qualification,San Salvador,El Salvador,False
1976-08-11,Sweden,Finland,6,0,Nordic Championship,Malmö,Sweden,False
1976-08-12,Indonesia,Korea Republic,0,2,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1976-08-13,Burma,Japan,2,2,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1976-08-14,Haiti,Curaçao,7,0,FIFA World Cup qualification,Port-au-Prince,Haiti,False
1976-08-14,India,Thailand,2,6,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1976-08-15,Barbados,Trinidad and Tobago,2,1,FIFA World Cup qualification,Bridgetown,Barbados,False
1976-08-15,Burma,Korea Republic,2,2,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1976-08-15,Jamaica,Cuba,1,3,FIFA World Cup qualification,Kingston,Jamaica,False
1976-08-16,Japan,Thailand,2,2,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1976-08-17,Malaysia,Burma,3,1,Merdeka Tournament,Kuala Lumpur,Malaysia,False
1976-08-17,Switzerland,Bulgaria,2,2,Friendly,Lucerne,Switzerland,False
1976-08-18,Australia,Hong Kong,2,0,Friendly,Gosford,Australia,False
1976-08-18,Indonesia,Thailand,0,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1976-08-18,Japan,Korea Republic,0,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1976-08-19,Burma,India,2,2,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1976-08-20,Korea Republic,Thailand,2,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1976-08-21,Iceland,Luxembourg,3,1,Friendly,Reykjavík,Iceland,False
1976-08-25,Denmark,Norway,3,0,Nordic Championship,Vejle,Denmark,False
1976-08-25,Finland,Turkey,2,1,Friendly,Helsinki,Finland,False
1976-08-29,Cuba,Jamaica,2,0,FIFA World Cup qualification,Havana,Cuba,False
1976-08-29,Suriname,Guyana,3,0,FIFA World Cup qualification,Paramaribo,Suriname,False
1976-08-31,Trinidad and Tobago,Barbados,1,0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False
1976-09-01,Denmark,France,1,1,Friendly,Copenhagen,Denmark,False
1976-09-04,Burkina Faso,Ivory Coast,1,1,FIFA World Cup qualification,Ouagadougou,Upper Volta,True
1976-09-04,Malawi,Uganda,1,1,Friendly,Blantyre,Malawi,False
1976-09-05,Iceland,Belgium,0,1,FIFA World Cup qualification,Reykjavík,Iceland,False
1976-09-05,Saudi Arabia,Iraq,0,0,Friendly,Riyadh,Saudi Arabia,False
1976-09-06,Malawi,Uganda,1,2,Friendly,Blantyre,Malawi,False
1976-09-08,England,Ireland,1,1,Friendly,London,England,False
1976-09-08,Iceland,Netherlands,0,1,FIFA World Cup qualification,Reykjavík,Iceland,False
1976-09-08,Libya,Algeria,0,1,Friendly,Benghazi,Libya,False
1976-09-08,Norway,Switzerland,1,0,FIFA World Cup qualification,Oslo,Norway,False
1976-09-08,Scotland,Finland,6,0,Friendly,Glasgow,Scotland,False
1976-09-08,Sweden,Hungary,1,1,Friendly,Solna,Sweden,False
1976-09-09,Ivory Coast,Ghana,3,1,Friendly,Abidjan,Ivory Coast,False
1976-09-10,Libya,Algeria,1,0,Friendly,Tripoli,Libya,False
1976-09-11,Korea Republic,Malaysia,4,4,Korea Cup,Seoul,Korea Republic,False
1976-09-12,Burma,New Zealand,0,2,Korea Cup,Seoul,Korea Republic,True
1976-09-12,Saudi Arabia,Morocco,0,2,Friendly,Riyadh,Saudi Arabia,False
1976-09-13,Korea Republic,India,4,0,Korea Cup,Seoul,Korea Republic,False
1976-09-13,Malawi,Botswana,7,1,Friendly,Blantyre,Malawi,False
1976-09-13,Malaysia,Singapore,4,1,Korea Cup,Seoul,Korea Republic,True
1976-09-14,Barbados,Trinidad and Tobago,1,3,FIFA World Cup qualification,Bridgetown,Barbados,False
1976-09-15,India,Singapore,1,2,Korea Cup,Seoul,Korea Republic,True
1976-09-16,Burma,Thailand,2,0,Korea Cup,Seoul,Korea Republic,True
1976-09-17,Korea Republic,Singapore,7,0,Korea Cup,Seoul,Korea Republic,False
1976-09-17,Malawi,Botswana,3,0,Friendly,Blantyre,Malawi,False
1976-09-17,Panama,Guatemala,2,4,FIFA World Cup qualification,Panama City,Panama,False
1976-09-18,New Zealand,Thailand,3,1,Korea Cup,Seoul,Korea Republic,True
1976-09-19,India,Malaysia,0,4,Korea Cup,Seoul,Korea Republic,True
1976-09-22,Austria,Switzerland,3,1,Friendly,Linz,Austria,False
1976-09-22,Bulgaria,Turkey,2,2,Friendly,Sofia,Bulgaria,False
1976-09-22,Denmark,Italy,0,1,Friendly,Copenhagen,Denmark,False
1976-09-22,Finland,Luxembourg,7,1,FIFA World Cup qualification,Helsinki,Finland,False
1976-09-22,German DR,Hungary,1,1,Friendly,Berlin,German DR,False
1976-09-22,Greece,Israel,0,1,Friendly,Patras,Greece,False
1976-09-22,Norway,Sweden,3,2,Nordic Championship,Oslo,Norway,False
1976-09-22,Romania,Czechoslovakia,1,1,Friendly,Bucharest,Romania,False
1976-09-23,Korea Republic,New Zealand,2,0,Korea Cup,Seoul,Korea Republic,False
1976-09-24,Canada,USA,1,1,FIFA World Cup qualification,Vancouver,Canada,False
1976-09-25,Italy,Yugoslavia,3,0,Friendly,Rome,Italy,False
1976-09-26,Guatemala,Panama,7,0,FIFA World Cup qualification,Guatemala,Guatemala,False
1976-09-26,Ivory Coast,Burkina Faso,2,0,FIFA World Cup qualification,Abidjan,Ivory Coast,False
1976-09-30,Botswana,Zambia,2,3,Friendly,Gaborone,Botswana,False
1976-09-30,Saudi Arabia,Tunisia,0,1,Friendly,Dammam,Saudi Arabia,False
1976-10-02,New Caledonia,New Zealand,2,1,Friendly,Nouméa,New Caledonia,False
1976-10-03,USA,Mexico,0,0,FIFA World Cup qualification,Los Angeles,USA,False
1976-10-06,Chile,Uruguay,0,0,Copa Juan Pinto Durán,Santiago,Chile,False
1976-10-06,Czechoslovakia,Romania,3,2,Friendly,Prague,Czechoslovakia,False
1976-10-06,Wales,Germany,0,2,Friendly,Cardiff,Wales,False
1976-10-09,Bulgaria,France,2,2,FIFA World Cup qualification,Sofia,Bulgaria,False
1976-10-09,Greece,Hungary,1,1,FIFA World Cup qualification,Piraeus,Greece,False
1976-10-09,Switzerland,Sweden,1,2,FIFA World Cup qualification,Basel,Switzerland,False
1976-10-09,Uganda,Burundi,2,0,Friendly,Kampala,Uganda,False
1976-10-10,Albania,Algeria,3,0,Friendly,Tirana,Albania,False
1976-10-10,Canada,Mexico,1,0,FIFA World Cup qualification,Vancouver,Canada,False
1976-10-10,Ethiopia,Mauritius,3,0,Friendly,Addis Abeba,Ethiopia,False
1976-10-10,Ghana,Guinea,2,1,FIFA World Cup qualification,Accra,Ghana,False
1976-10-10,Spain,Yugoslavia,1,0,FIFA World Cup qualification,Seville,Spain,False
1976-10-11,Uganda,Burundi,1,0,Friendly,Kampala,Uganda,False
1976-10-12,Pakistan,Afghanistan,1,0,Friendly,Karachi,Pakistan,False
1976-10-12,Peru,Uruguay,0,0,Friendly,Lima,Peru,False
1976-10-13,Argentina,Chile,2,0,Copa Carlos Dittborn,Buenos Aires,Argentina,False
1976-10-13,Austria,Hungary,2,4,Friendly,Vienna,Austria,False
1976-10-13,Czechoslovakia,Scotland,2,0,FIFA World Cup qualification,Prague,Czechoslovakia,False
1976-10-13,England,Finland,2,1,FIFA World Cup qualification,London,England,False
1976-10-13,Netherlands,Northern Ireland,2,2,FIFA World Cup qualification,Rotterdam,Netherlands,False
1976-10-13,Turkey,Ireland,3,3,Friendly,Ankara,Turkey,False
1976-10-15,Colombia,Uruguay,1,2,Friendly,Bogotá,Colombia,False
1976-10-15,Mexico,USA,3,0,FIFA World Cup qualification,Puebla,Mexico,False
1976-10-16,Luxembourg,Italy,1,4,FIFA World Cup qualification,Luxembourg,Luxembourg,False
1976-10-16,Portugal,Poland,0,2,FIFA World Cup qualification,Porto,Portugal,False
1976-10-16,Sierra Leone,Nigeria,0,0,FIFA World Cup qualification,Freetown,Sierra Leone,False
1976-10-17,Congo,Cameroon,2,2,FIFA World Cup qualification,Brazzaville,Congo,False
1976-10-17,Togo,Senegal,1,0,FIFA World Cup qualification,Lomé,Togo,False
1976-10-20,Ecuador,Uruguay,2,2,Friendly,Quito,Ecuador,False
1976-10-20,Indonesia,Australia,1,1,Friendly,Jakarta,Indonesia,False
1976-10-20,Iraq,Libya,1,0,Friendly,Baghdad,Iraq,False
1976-10-20,USA,Canada,2,0,FIFA World Cup qualification,Seattle,USA,False
1976-10-22,Iraq,Libya,3,1,Friendly,Baghdad,Iraq,False
1976-10-22,Singapore,Australia,0,1,Friendly,Kallang,Singapore,False
1976-10-24,Hong Kong,Australia,0,2,Friendly,So Kon Po,Hong Kong,False
1976-10-24,Malawi,Mauritius,1,1,African Cup of Nations qualification,Lilongwe,Malawi,False
1976-10-24,Uganda,Ethiopia,4,1,Friendly,Kampala,Uganda,False
1976-10-27,Bulgaria,German DR,0,4,Friendly,Sliven,Bulgaria,False
1976-10-27,Denmark,Cyprus,5,0,FIFA World Cup qualification,Copenhagen,Denmark,False
1976-10-27,Mexico,Canada,0,0,FIFA World Cup qualification,Toluca,Mexico,False
1976-10-28,Peru,Argentina,1,3,Copa Ramón Castilla,Lima,Peru,False
1976-10-29,Egypt,Ethiopia,3,0,FIFA World Cup qualification,Cairo,Egypt,False
1976-10-30,Nigeria,Sierra Leone,6,2,FIFA World Cup qualification,Lagos,Nigeria,False
1976-10-31,Cameroon,Congo,1,2,FIFA World Cup qualification,Yaoundé,Cameroon,False
1976-10-31,Guinea,Ghana,2,1,FIFA World Cup qualification,Conakry,Guinea,False
1976-10-31,Poland,Cyprus,5,0,FIFA World Cup qualification,Warsaw,Poland,False
1976-10-31,Senegal,Togo,1,1,FIFA World Cup qualification,Dakar,Senegal,False
1976-10-31,Turkey,Malta,4,0,FIFA World Cup qualification,Izmir,Turkey,False
1976-11-01,Algeria,Libya,2,0,Friendly,Algiers,Algeria,False
1976-11-03,Israel,Australia,1,1,Friendly,Ramat-Gan,Israel,False
1976-11-04,Tunisia,Libya,3,0,Friendly,Tunis,Tunisia,False
1976-11-05,Zanzibar,Zambia,0,3,CECAFA Cup,Zanzibar,Tanzania,False
1976-11-06,Somalia,Uganda,0,2,CECAFA Cup,Zanzibar,Tanzania,True
1976-11-06,Tanzania,Kenya,1,1,CECAFA Cup,Zanzibar,Tanzania,False
1976-11-07,Tanzania,Malawi,1,1,CECAFA Cup,Zanzibar,Tanzania,False
1976-11-08,Somalia,Zambia,2,4,CECAFA Cup,Zanzibar,Tanzania,True
1976-11-08,Zanzibar,Uganda,0,1,CECAFA Cup,Zanzibar,Tanzania,False
1976-11-09,Kenya,Malawi,2,2,CECAFA Cup,Zanzibar,Tanzania,True
1976-11-10,Argentina,Peru,1,0,Copa Ramón Castilla,Buenos Aires,Argentina,False
1976-11-10,Belgium,Northern Ireland,2,0,FIFA World Cup qualification,Liège,Belgium,False
1976-11-10,Greece,Austria,0,3,Friendly,Kavála,Greece,False
1976-11-10,Haiti,USA,0,0,Friendly,Port-au-Prince,Haiti,False
1976-11-10,Zanzibar,Somalia,1,0,CECAFA Cup,Zanzibar,Tanzania,False
1976-11-11,Uganda,Zambia,2,3,CECAFA Cup,Zanzibar,Tanzania,True
1976-11-12,Haiti,USA,0,0,Friendly,Port-au-Prince,Haiti,False
1976-11-12,Kenya,Zambia,0,2,CECAFA Cup,Zanzibar,Tanzania,True
1976-11-12,Malawi,Uganda,1,2,CECAFA Cup,Zanzibar,Tanzania,True
1976-11-12,Saudi Arabia,Syria,2,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False
1976-11-14,Ethiopia,Egypt,1,2,FIFA World Cup qualification,Addis Abeba,Ethiopia,False
1976-11-14,Haiti,USA,0,0,Friendly,Port-au-Prince,Haiti,False
1976-11-14,Suriname,Trinidad and Tobago,1,1,FIFA World Cup qualification,Paramaribo,Suriname,False
1976-11-14,Uganda,Zambia,2,0,CECAFA Cup,Zanzibar,Tanzania,True
1976-11-16,Tanzania,Zambia,2,3,Friendly,Dar es Salaam,Tanzania,False
1976-11-16,Zanzibar,Somalia,1,1,Friendly,Zanzibar,Tanzania,False
1976-11-17,France,Ireland,2,0,FIFA World Cup qualification,Paris,France,False
1976-11-17,German DR,Turkey,1,1,FIFA World Cup qualification,Dresden,German DR,False
1976-11-17,Germany,Czechoslovakia,2,0,Friendly,Hanover,Germany,False
1976-11-17,Italy,England,2,0,FIFA World Cup qualification,Rome,Italy,False
1976-11-17,Portugal,Denmark,1,0,FIFA World Cup qualification,Lisbon,Portugal,False
1976-11-17,Scotland,Wales,1,0,FIFA World Cup qualification,Glasgow,Scotland,False
1976-11-24,Mali,Burkina Faso,2,1,Friendly,Bamako,Mali,False
1976-11-24,Malta,Tunisia,1,1,Friendly,Gżira,Malta,False
1976-11-24,Uruguay,Peru,0,0,Friendly,Montevideo,Uruguay,False
1976-11-26,Syria,Saudi Arabia,2,1,FIFA World Cup qualification,Damascus,Syria,False
1976-11-28,Argentina,Russia,0,0,Friendly,Buenos Aires,Argentina,False
1976-11-28,Cuba,Haiti,1,1,FIFA World Cup qualification,Havana,Cuba,False
1976-11-28,Romania,Bulgaria,3,2,Balkan Cup,Bucharest,Romania,False
1976-11-28,Suriname,French Guyana,0,1,Friendly,Paramaribo,Suriname,False
1976-11-28,Trinidad and Tobago,Suriname,2,2,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False
1976-12-01,Brazil,Russia,2,0,Friendly,Rio de Janeiro,Brazil,False
1976-12-01,El Salvador,Costa Rica,1,1,FIFA World Cup qualification,San Salvador,El Salvador,False
1976-12-04,Japan,Korea Republic,1,2,Friendly,Tokyo,Japan,False
1976-12-05,Costa Rica,Guatemala,0,0,FIFA World Cup qualification,San José,Costa Rica,False
1976-12-05,Cyprus,Portugal,1,2,FIFA World Cup qualification,Limassol,Cyprus,False
1976-12-05,Malta,Austria,0,1,FIFA World Cup qualification,Gżira,Malta,False
1976-12-08,Guatemala,El Salvador,3,1,FIFA World Cup qualification,Guatemala,Guatemala,False
1976-12-11,Haiti,Cuba,1,1,FIFA World Cup qualification,Port-au-Prince,Haiti,False
1976-12-12,Guatemala,Costa Rica,1,1,FIFA World Cup qualification,Guatemala,Guatemala,False
1976-12-12,Morocco,Tunisia,1,1,FIFA World Cup qualification,Casablanca,Morocco,False
1976-12-15,Costa Rica,El Salvador,1,1,FIFA World Cup qualification,San José,Costa Rica,False
1976-12-15,Israel,Austria,1,3,Friendly,Ramat-Gan,Israel,False
1976-12-15,Thailand,Korea Republic,2,1,King's Cup,Bangkok,Thailand,False
1976-12-17,Korea Republic,Singapore,4,0,King's Cup,Bangkok,Thailand,True
1976-12-18,Bangladesh,Malaysia,0,6,King's Cup,Bangkok,Thailand,True
1976-12-18,Suriname,Trinidad and Tobago,3,2,FIFA World Cup qualification,Cayenne,French Guyana,True
1976-12-19,El Salvador,Guatemala,2,0,FIFA World Cup qualification,San Salvador,El Salvador,False
1976-12-19,Thailand,Singapore,6,0,King's Cup,Bangkok,Thailand,False
1976-12-22,Canada,USA,3,0,FIFA World Cup qualification,Port-au-Prince,Haiti,True
1976-12-22,Korea Republic,Malaysia,1,1,King's Cup,Bangkok,Thailand,True
1976-12-22,Portugal,Italy,2,1,Friendly,Lisbon,Portugal,False
1976-12-23,Panama,Cuba,0,5,Friendly,Panama City,Panama,False
1976-12-25,Thailand,Malaysia,1,1,King's Cup,Bangkok,Thailand,False
1976-12-29,Cuba,Haiti,0,2,FIFA World Cup qualification,Panama City,Panama,True
1977-01-04,Uruguay,Ecuador,1,1,Friendly,Montevideo,Uruguay,False
1977-01-05,Northern Cyprus,Turkey,0,1,Friendly,Kyrenia,Cyprus,False
1977-01-07,Saudi Arabia,Iran,0,3,FIFA World Cup qualification,Riyadh,Saudi Arabia,False
1977-01-09,Paraguay,Ecuador,2,0,Friendly,Asunción,Paraguay,False
1977-01-09,Tunisia,Morocco,1,1,FIFA World Cup qualification,Tunis,Tunisia,False
1977-01-11,Algeria,Bulgaria,1,1,Friendly,Algiers,Algeria,False
1977-01-12,Paraguay,Uruguay,1,1,Copa Artigas,Asunción,Paraguay,False
1977-01-16,Colombia,Ecuador,0,1,Friendly,Bogotá,Colombia,False
1977-01-16,Guinea,Ghana,2,0,FIFA World Cup qualification,Lomé,Togo,True
1977-01-20,Venezuela,Ecuador,1,0,Friendly,Acarigua,Venezuela,False
1977-01-23,Brazil,Bulgaria,1,0,Friendly,São Paulo,Brazil,False
1977-01-23,Congo,Gabon,2,2,Friendly,Brazzaville,Congo,False
1977-01-23,Uruguay,Paraguay,2,1,Copa Artigas,Montevideo,Uruguay,False
1977-01-25,Uganda,Iraq,1,1,Friendly,Kampala,Uganda,False
1977-01-26,Cameroon,Congo,2,2,Friendly,Yaoundé,Cameroon,False
1977-01-26,Chile,Paraguay,4,0,Friendly,Santiago,Chile,False
1977-01-26,Ecuador,Colombia,4,1,Friendly,Quito,Ecuador,False
1977-01-26,Israel,Greece,1,1,Friendly,Ramat-Gan,Israel,False
1977-01-26,Italy,Belgium,2,1,Friendly,Rome,Italy,False
1977-01-28,Mauritius,Malawi,3,2,African Cup of Nations qualification,Curepipe,Mauritius,False
1977-01-30,Colombia,Yugoslavia,0,1,Friendly,Bogotá,Colombia,False
1977-01-30,Cyprus,Bulgaria,1,2,Friendly,Nicosia,Cyprus,False
1977-01-30,Gambia,Denmark,1,4,Friendly,Brikama,Gambia,False
1977-01-30,Uruguay,Chile,3,0,Copa Juan Pinto Durán,Montevideo,Uruguay,False
1977-02-01,Mexico,Yugoslavia,5,1,Friendly,León,Mexico,False
1977-02-01,Tanzania,Mozambique,2,1,Friendly,Dar es Salaam,Tanzania,False
1977-02-02,France,Romania,2,0,Friendly,Bordeaux,France,False
1977-02-02,Paraguay,Chile,2,0,Friendly,Asunción,Paraguay,False
1977-02-02,Senegal,Denmark,2,3,Friendly,Kaolack,Senegal,False
1977-02-05,Gabon,Morocco,0,1,Friendly,Libreville,Gabon,False
1977-02-06,Bolivia,Paraguay,0,1,Copa Paz del Chaco,La Paz,Bolivia,False
1977-02-06,Kenya,Egypt,0,0,FIFA World Cup qualification,Nairobi,Kenya,False
1977-02-06,Tunisia,Algeria,2,0,FIFA World Cup qualification,Tunis,Tunisia,False
1977-02-08,Mexico,Yugoslavia,0,1,Friendly,Monterrey,Mexico,False
1977-02-09,Bolivia,Paraguay,2,2,Copa Paz del Chaco,Cochabamba,Bolivia,False
1977-02-09,England,Netherlands,0,2,Friendly,London,England,False
1977-02-09,Ireland,Spain,0,1,Friendly,Dublin,Ireland,False
1977-02-09,Peru,Hungary,3,2,Friendly,Lima,Peru,False
1977-02-09,Thailand,Israel,3,3,Friendly,Bangkok,Thailand,False
1977-02-09,Venezuela,Uruguay,1,1,FIFA World Cup qualification,Caracas,Venezuela,False
1977-02-12,Australia,Israel,1,1,Friendly,Melbourne,Australia,False
1977-02-13,Ecuador,Paraguay,2,1,Friendly,Quito,Ecuador,False
1977-02-13,Ivory Coast,Congo,3,2,FIFA World Cup qualification,Bouaké,Ivory Coast,False
1977-02-13,Togo,Guinea,0,2,FIFA World Cup qualification,Lomé,Togo,False
1977-02-13,Uganda,Zambia,1,0,FIFA World Cup qualification,Kampala,Uganda,False
1977-02-14,Nigeria,Benin,7,0,Friendly,Lagos,Nigeria,False
1977-02-14,Singapore,Korea Republic,0,4,Friendly,Kallang,Singapore,False
1977-02-16,Australia,Israel,1,1,Friendly,Sydney,Australia,False
1977-02-16,Turkey,Bulgaria,2,0,Balkan Cup,Istanbul,Turkey,False
1977-02-17,Bahrain,Korea Republic,1,4,Friendly,Manama,Bahrain,False
1977-02-19,Bahrain,Korea Republic,1,1,Friendly,Manama,Bahrain,False
1977-02-20,Colombia,Brazil,0,0,FIFA World Cup qualification,Bogotá,Colombia,False
1977-02-20,Ecuador,Peru,1,1,FIFA World Cup qualification,Quito,Ecuador,False
1977-02-20,Panama,Paraguay,0,4,Friendly,Panama City,Panama,False
1977-02-22,Mexico,Hungary,1,1,Friendly,Puebla,Mexico,False
1977-02-23,France,Germany,1,0,Friendly,Paris,France,False
1977-02-24,Colombia,Paraguay,0,1,FIFA World Cup qualification,Bogotá,Colombia,False
1977-02-27,Argentina,Hungary,5,1,Friendly,Buenos Aires,Argentina,False
1977-02-27,Bolivia,Uruguay,1,0,FIFA World Cup qualification,La Paz,Bolivia,False
1977-02-27,Botswana,China,0,2,Friendly,Gaborone,Botswana,False
1977-02-27,Congo,Ivory Coast,1,3,FIFA World Cup qualification,Brazzaville,Congo,False
1977-02-27,Ecuador,Chile,0,1,FIFA World Cup qualification,Guayaquil,Ecuador,False
1977-02-27,Egypt,Kenya,1,0,FIFA World Cup qualification,Cairo,Egypt,False
1977-02-27,Guinea,Togo,2,1,FIFA World Cup qualification,Conakry,Guinea,False
1977-02-27,Israel,Korea Republic,0,0,FIFA World Cup qualification,Ramat-Gan,Israel,False
1977-02-27,Singapore,Thailand,2,0,FIFA World Cup qualification,Kallang,Singapore,False
1977-02-27,Zambia,Uganda,4,2,FIFA World Cup qualification,Ndola,Zambia,False
1977-02-28,Algeria,Tunisia,1,1,FIFA World Cup qualification,Algiers,Algeria,False
1977-02-28,Hong Kong,Indonesia,4,1,FIFA World Cup qualification,Kallang,Singapore,True
1977-03-01,Malaysia,Thailand,6,4,FIFA World Cup qualification,Kallang,Singapore,True
1977-03-02,Singapore,Hong Kong,2,2,FIFA World Cup qualification,Kallang,Singapore,False
1977-03-03,Indonesia,Malaysia,0,0,FIFA World Cup qualification,Kallang,Singapore,True
1977-03-05,New Zealand,New Caledonia,3,0,Friendly,Auckland,New Zealand,False
1977-03-05,Senegal,Guinea,1,0,Friendly,Dakar,Senegal,False
